family	anchor	alpha	beta	relation	n	degree	best_pieces	accepted	min_coeff	fail_piece	value_at_0	value_at_1	endpoint_falsified	expected
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	2	4	1	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	2	4	1	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	2	4	0	false	-1/72	-2	-1/72	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	3	6	0	false	-1/240	-2	-1/240	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	3	6	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	3	6	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	3	6	0	false	-1/240	-2	-1/240	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	4	8	0	false	-1/600	-2	-1/600	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	4	8	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	4	8	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	4	8	0	false	-1/600	-2	-1/600	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	5	10	0	false	-1/1260	-2	-1/1260	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	5	10	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	5	10	2	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	5	10	0	false	-1/1260	-2	-1/1260	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	6	12	0	false	-1/2352	-2	-1/2352	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	6	12	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	6	12	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	6	12	0	false	-1/2352	-2	-1/2352	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	7	14	0	false	-1/4032	-2	-1/4032	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	7	14	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	7	14	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	7	14	0	false	-1/4032	-2	-1/4032	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	8	16	0	false	-1/6480	-2	-1/6480	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	8	16	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	8	16	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	8	16	0	false	-1/6480	-2	-1/6480	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	9	18	0	false	-1/9900	-2	-1/9900	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	9	18	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	9	18	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	9	18	0	false	-1/9900	-2	-1/9900	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	10	20	0	false	-1/14520	-2	-1/14520	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	10	20	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	10	20	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	10	20	0	false	-1/14520	-2	-1/14520	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	11	22	0	false	-1/20592	-2	-1/20592	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	11	22	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	11	22	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	11	22	0	false	-1/20592	-2	-1/20592	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	12	24	0	false	-1/28392	-2	-1/28392	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	12	24	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	12	24	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	12	24	0	false	-1/28392	-2	-1/28392	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	13	26	0	false	-1/38220	-2	-1/38220	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	13	26	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	13	26	4	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	13	26	0	false	-1/38220	-2	-1/38220	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	14	28	0	false	-1/50400	-2	-1/50400	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	14	28	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	14	28	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	14	28	0	false	-1/50400	-2	-1/50400	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	15	30	0	false	-1/65280	-2	-1/65280	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	15	30	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	15	30	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	15	30	0	false	-1/65280	-2	-1/65280	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	16	32	0	false	-1/83232	-2	-1/83232	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	16	32	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	16	32	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	16	32	0	false	-1/83232	-2	-1/83232	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	17	34	0	false	-1/104652	-2	-1/104652	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	17	34	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	17	34	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	17	34	0	false	-1/104652	-2	-1/104652	0	true	outside_cone
jacobi_turan_gasper_cone	right	1	0	alpha_gt_beta	18	36	0	false	-1/129960	-2	-1/129960	0	true	outside_cone
jacobi_turan_gasper_cone	left	1	0	alpha_gt_beta	18	36	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	oriented	1	0	alpha_gt_beta	18	36	8	true	0	-1	0	1	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	0	alpha_gt_beta	18	36	0	false	-1/129960	-2	-1/129960	0	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	1	2	1	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	1	2	0	false	-1/12	-2	0	-1/12	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	1	2	1	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	1	2	0	false	-1/12	-2	0	-1/12	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	2	4	1	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	2	4	0	false	-1/72	-2	0	-1/72	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	2	4	1	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	2	4	0	false	-1/72	-2	0	-1/72	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	3	6	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	3	6	0	false	-1/240	-2	0	-1/240	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	3	6	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	3	6	0	false	-1/240	-2	0	-1/240	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	4	8	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	4	8	0	false	-1/600	-2	0	-1/600	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	4	8	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	4	8	0	false	-1/600	-2	0	-1/600	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	5	10	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	5	10	0	false	-1/1260	-2	0	-1/1260	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	5	10	2	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	5	10	0	false	-1/1260	-2	0	-1/1260	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	6	12	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	6	12	0	false	-1/2352	-2	0	-1/2352	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	6	12	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	6	12	0	false	-1/2352	-2	0	-1/2352	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	7	14	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	7	14	0	false	-1/4032	-2	0	-1/4032	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	7	14	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	7	14	0	false	-1/4032	-2	0	-1/4032	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	8	16	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	8	16	0	false	-1/6480	-2	0	-1/6480	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	8	16	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	8	16	0	false	-1/6480	-2	0	-1/6480	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	9	18	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	9	18	0	false	-1/9900	-2	0	-1/9900	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	9	18	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	9	18	0	false	-1/9900	-2	0	-1/9900	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	10	20	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	10	20	0	false	-1/14520	-2	0	-1/14520	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	10	20	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	10	20	0	false	-1/14520	-2	0	-1/14520	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	11	22	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	11	22	0	false	-1/20592	-2	0	-1/20592	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	11	22	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	11	22	0	false	-1/20592	-2	0	-1/20592	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	12	24	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	12	24	0	false	-1/28392	-2	0	-1/28392	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	12	24	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	12	24	0	false	-1/28392	-2	0	-1/28392	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	13	26	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	13	26	0	false	-1/38220	-2	0	-1/38220	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	13	26	4	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	13	26	0	false	-1/38220	-2	0	-1/38220	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	14	28	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	14	28	0	false	-1/50400	-2	0	-1/50400	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	14	28	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	14	28	0	false	-1/50400	-2	0	-1/50400	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	15	30	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	15	30	0	false	-1/65280	-2	0	-1/65280	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	15	30	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	15	30	0	false	-1/65280	-2	0	-1/65280	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	16	32	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	16	32	0	false	-1/83232	-2	0	-1/83232	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	16	32	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	16	32	0	false	-1/83232	-2	0	-1/83232	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	17	34	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	17	34	0	false	-1/104652	-2	0	-1/104652	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	17	34	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	17	34	0	false	-1/104652	-2	0	-1/104652	true	outside_cone
jacobi_turan_gasper_cone	right	0	1	beta_gt_alpha	18	36	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	left	0	1	beta_gt_alpha	18	36	0	false	-1/129960	-2	0	-1/129960	true	outside_cone
jacobi_turan_gasper_cone	oriented	0	1	beta_gt_alpha	18	36	8	true	0	-1	1	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	0	1	beta_gt_alpha	18	36	0	false	-1/129960	-2	0	-1/129960	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	1	2	1	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	1	2	0	false	-1/18	-2	0	-1/18	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	1	2	1	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	1	2	0	false	-1/18	-2	0	-1/18	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	2	4	2	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	2	4	0	false	-1/60	-2	0	-1/60	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	2	4	2	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	2	4	0	false	-1/60	-2	0	-1/60	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	3	6	2	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	3	6	0	false	-1/150	-2	0	-1/150	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	3	6	2	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	3	6	0	false	-1/150	-2	0	-1/150	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	4	8	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	4	8	0	false	-1/315	-2	0	-1/315	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	4	8	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	4	8	0	false	-1/315	-2	0	-1/315	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	5	10	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	5	10	0	false	-1/588	-2	0	-1/588	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	5	10	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	5	10	0	false	-1/588	-2	0	-1/588	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	6	12	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	6	12	0	false	-1/1008	-2	0	-1/1008	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	6	12	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	6	12	0	false	-1/1008	-2	0	-1/1008	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	7	14	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	7	14	0	false	-1/1620	-2	0	-1/1620	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	7	14	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	7	14	0	false	-1/1620	-2	0	-1/1620	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	8	16	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	8	16	0	false	-1/2475	-2	0	-1/2475	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	8	16	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	8	16	0	false	-1/2475	-2	0	-1/2475	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	9	18	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	9	18	0	false	-1/3630	-2	0	-1/3630	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	9	18	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	9	18	0	false	-1/3630	-2	0	-1/3630	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	10	20	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	10	20	0	false	-1/5148	-2	0	-1/5148	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	10	20	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	10	20	0	false	-1/5148	-2	0	-1/5148	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	11	22	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	11	22	0	false	-1/7098	-2	0	-1/7098	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	11	22	4	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	11	22	0	false	-1/7098	-2	0	-1/7098	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	12	24	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	12	24	0	false	-1/9555	-2	0	-1/9555	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	12	24	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	12	24	0	false	-1/9555	-2	0	-1/9555	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	13	26	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	13	26	0	false	-1/12600	-2	0	-1/12600	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	13	26	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	13	26	0	false	-1/12600	-2	0	-1/12600	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	14	28	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	14	28	0	false	-1/16320	-2	0	-1/16320	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	14	28	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	14	28	0	false	-1/16320	-2	0	-1/16320	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	15	30	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	15	30	0	false	-1/20808	-2	0	-1/20808	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	15	30	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	15	30	0	false	-1/20808	-2	0	-1/20808	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	16	32	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	16	32	0	false	-1/26163	-2	0	-1/26163	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	16	32	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	16	32	0	false	-1/26163	-2	0	-1/26163	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	17	34	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	17	34	0	false	-1/32490	-2	0	-1/32490	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	17	34	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	17	34	0	false	-1/32490	-2	0	-1/32490	true	outside_cone
jacobi_turan_gasper_cone	right	1	2	beta_gt_alpha	18	36	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	left	1	2	beta_gt_alpha	18	36	0	false	-1/39900	-2	0	-1/39900	true	outside_cone
jacobi_turan_gasper_cone	oriented	1	2	beta_gt_alpha	18	36	8	true	0	-1	1/4	0	false	positive_claim
jacobi_turan_gasper_cone	wrong	1	2	beta_gt_alpha	18	36	0	false	-1/39900	-2	0	-1/39900	true	outside_cone
jacobi_turan_gasper_cone	right	2	1	alpha_gt_beta	1	2	0	false	-1/18	-2	-1/18	0	true	outside_cone
jacobi_turan_gasper_cone	left	2	1	alpha_gt_beta	1	2	1	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	oriented	2	1	alpha_gt_beta	1	2	1	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	wrong	2	1	alpha_gt_beta	1	2	0	false	-1/18	-2	-1/18	0	true	outside_cone
jacobi_turan_gasper_cone	right	2	1	alpha_gt_beta	2	4	0	false	-1/60	-2	-1/60	0	true	outside_cone
jacobi_turan_gasper_cone	left	2	1	alpha_gt_beta	2	4	2	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	oriented	2	1	alpha_gt_beta	2	4	2	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	wrong	2	1	alpha_gt_beta	2	4	0	false	-1/60	-2	-1/60	0	true	outside_cone
jacobi_turan_gasper_cone	right	2	1	alpha_gt_beta	3	6	0	false	-1/150	-2	-1/150	0	true	outside_cone
jacobi_turan_gasper_cone	left	2	1	alpha_gt_beta	3	6	2	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	oriented	2	1	alpha_gt_beta	3	6	2	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	wrong	2	1	alpha_gt_beta	3	6	0	false	-1/150	-2	-1/150	0	true	outside_cone
jacobi_turan_gasper_cone	right	2	1	alpha_gt_beta	4	8	0	false	-1/315	-2	-1/315	0	true	outside_cone
jacobi_turan_gasper_cone	left	2	1	alpha_gt_beta	4	8	4	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	oriented	2	1	alpha_gt_beta	4	8	4	true	0	-1	0	1/4	false	positive_claim
jacobi_turan_gasper_cone	wrong	2	1	alpha_gt_beta	4	8	0	false	-1/315	-2	-1/315	0	true	outside_cone
jacobi_turan_gasper_cone	right	2	1	alpha_gt_beta	5	10	0	false	-1/588	-2	-1/588	0	true	outside_cone
